SMBVL;LEFT;FAKE;1;FAKE
SMBVL;LEFT;FAKE;1;FAKE
SMBVL;LEFT;FAKE;1;FAKE
SMBVL;LEFT;FAKE;1;FAKE
SMBVL;LEFT;FAKE;1;FAKE
SMBVL;LEFT;FAKE;1;FAKE
SMBVL;LEFT;FAKE;1;FAKE
SMBVR;RIGHT;FAKE;1;FAKE
SMBVR;RIGHT;FAKE;1;FAKE
SMBVR;RIGHT;FAKE;1;FAKE
SMBVR;RIGHT;FAKE;1;FAKE
SMBVR;RIGHT;FAKE;1;FAKE
SMBVR;RIGHT;FAKE;1;FAKE
SMDDL;LEFT;FAKE;1;FAKE
SMDDL;LEFT;FAKE;1;FAKE
SMDDL;LEFT;FAKE;1;FAKE
SMDDL;RIGHT;FAKE;1;FAKE
SMDDL;RIGHT;FAKE;1;FAKE
SMDDL;RIGHT;FAKE;1;FAKE
SMDDL;RIGHT;FAKE;1;FAKE
SMDDL;RIGHT;FAKE;1;FAKE
SMDDL;RIGHT;FAKE;1;FAKE
SMDDL;LEFT;FAKE;1;FAKE
SMDDL;LEFT;FAKE;1;FAKE
SMDDR;LEFT;FAKE;1;FAKE
SMDDR;LEFT;FAKE;1;FAKE
SMDDR;LEFT;FAKE;1;FAKE
SMDDR;LEFT;FAKE;1;FAKE
SMDDR;RIGHT;FAKE;1;FAKE
SMDDR;RIGHT;FAKE;1;FAKE
SMDDR;RIGHT;FAKE;1;FAKE
SMDVL;LEFT;FAKE;1;FAKE
SMDVL;LEFT;FAKE;1;FAKE
SMDVL;RIGHT;FAKE;1;FAKE
SMDVL;RIGHT;FAKE;1;FAKE
SMDVL;RIGHT;FAKE;1;FAKE
SMDVL;RIGHT;FAKE;1;FAKE
SMDVR;LEFT;FAKE;1;FAKE
SMDVR;LEFT;FAKE;1;FAKE
SMDVR;LEFT;FAKE;1;FAKE
SMDVR;RIGHT;FAKE;1;FAKE
URADL;LEFT;FAKE;2;FAKE
URADL;LEFT;FAKE;2;FAKE
URADL;LEFT;FAKE;2;FAKE
URADR;RIGHT;FAKE;3;FAKE
URADR;RIGHT;FAKE;2;FAKE
URADR;RIGHT;FAKE;3;FAKE
URAVL;LEFT;FAKE;2;FAKE
URAVL;LEFT;FAKE;2;FAKE
URAVL;LEFT;FAKE;3;FAKE
URAVL;LEFT;FAKE;2;FAKE
URAVR;RIGHT;FAKE;2;FAKE
URAVR;RIGHT;FAKE;2;FAKE
URAVR;RIGHT;FAKE;2;FAKE
URAVR;RIGHT;FAKE;2;FAKE
VA1;LEFT;FAKE;3;FAKE
VA1;LEFT;FAKE;3;FAKE
VA1;RIGHT;FAKE;3;FAKE
VA1;RIGHT;FAKE;3;FAKE
VA2;LEFT;FAKE;5;FAKE
VA2;LEFT;FAKE;5;FAKE
VA2;RIGHT;FAKE;5;FAKE
VA2;RIGHT;FAKE;5;FAKE
VA3;LEFT;FAKE;5;FAKE
VA3;LEFT;FAKE;5;FAKE
VA3;LEFT;FAKE;5;FAKE
VA3;RIGHT;FAKE;5;FAKE
VA3;RIGHT;FAKE;5;FAKE
VA3;RIGHT;FAKE;5;FAKE
VA4;LEFT;FAKE;6;FAKE
VA4;LEFT;FAKE;6;FAKE
VA4;RIGHT;FAKE;6;FAKE
VA4;RIGHT;FAKE;6;FAKE
VA5;LEFT;FAKE;5;FAKE
VA5;LEFT;FAKE;5;FAKE
VA5;RIGHT;FAKE;5;FAKE
VA5;RIGHT;FAKE;5;FAKE
VA6;LEFT;FAKE;5;FAKE
VA6;LEFT;FAKE;5;FAKE
VA6;RIGHT;FAKE;5;FAKE
VA6;RIGHT;FAKE;5;FAKE
VA7;LEFT;FAKE;4;FAKE
VA7;LEFT;FAKE;4;FAKE
VA7;LEFT;FAKE;4;FAKE
VA7;RIGHT;FAKE;4;FAKE
VA7;RIGHT;FAKE;4;FAKE
VA7;RIGHT;FAKE;4;FAKE
VA8;LEFT;FAKE;6;FAKE
VA8;LEFT;FAKE;6;FAKE
VA8;RIGHT;FAKE;6;FAKE
VA8;RIGHT;FAKE;6;FAKE
VA9;LEFT;FAKE;5;FAKE
VA9;LEFT;FAKE;5;FAKE
VA9;RIGHT;FAKE;5;FAKE
VA9;RIGHT;FAKE;5;FAKE
VA10;LEFT;FAKE;5;FAKE
VA10;LEFT;FAKE;5;FAKE
VA10;RIGHT;FAKE;5;FAKE
VA10;RIGHT;FAKE;5;FAKE
VA11;LEFT;FAKE;5;FAKE
VA11;LEFT;FAKE;5;FAKE
VA11;RIGHT;FAKE;5;FAKE
VA11;RIGHT;FAKE;5;FAKE
VA12;LEFT;FAKE;5;FAKE
VA12;LEFT;FAKE;5;FAKE
VA12;LEFT;FAKE;5;FAKE
VA12;RIGHT;FAKE;5;FAKE
VA12;RIGHT;FAKE;5;FAKE
VA12;RIGHT;FAKE;5;FAKE
VA12;RIGHT;FAKE;5;FAKE
VB1;LEFT;FAKE;1;FAKE
VB1;LEFT;FAKE;1;FAKE
VB1;RIGHT;FAKE;1;FAKE
VB1;RIGHT;FAKE;1;FAKE
VB2;LEFT;FAKE;4;FAKE
VB2;LEFT;FAKE;4;FAKE
VB2;LEFT;FAKE;4;FAKE
VB2;LEFT;FAKE;4;FAKE
VB2;RIGHT;FAKE;4;FAKE
VB2;RIGHT;FAKE;4;FAKE
VB2;RIGHT;FAKE;4;FAKE
VB2;RIGHT;FAKE;4;FAKE
VB3;LEFT;FAKE;6;FAKE
VB3;LEFT;FAKE;6;FAKE
VB3;LEFT;FAKE;6;FAKE
VB3;RIGHT;FAKE;6;FAKE
VB3;RIGHT;FAKE;6;FAKE
VB3;RIGHT;FAKE;6;FAKE
VB4;LEFT;FAKE;5;FAKE
VB4;LEFT;FAKE;5;FAKE
VB4;RIGHT;FAKE;5;FAKE
VB4;RIGHT;FAKE;5;FAKE
VB5;LEFT;FAKE;6;FAKE
VB5;LEFT;FAKE;6;FAKE
VB5;RIGHT;FAKE;6;FAKE
VB5;RIGHT;FAKE;6;FAKE
VB6;LEFT;FAKE;6;FAKE
VB6;LEFT;FAKE;6;FAKE
VB6;RIGHT;FAKE;6;FAKE
VB6;RIGHT;FAKE;6;FAKE
VB7;LEFT;FAKE;5;FAKE
VB7;RIGHT;FAKE;5;FAKE
VB8;LEFT;FAKE;5;FAKE
VB8;LEFT;FAKE;5;FAKE
VB8;LEFT;FAKE;5;FAKE
VB8;RIGHT;FAKE;5;FAKE
VB8;RIGHT;FAKE;5;FAKE
VB8;RIGHT;FAKE;5;FAKE
VB9;LEFT;FAKE;6;FAKE
VB9;LEFT;FAKE;6;FAKE
VB9;RIGHT;FAKE;6;FAKE
VB9;RIGHT;FAKE;6;FAKE
VB10;LEFT;FAKE;5;FAKE
VB10;LEFT;FAKE;5;FAKE
VB10;RIGHT;FAKE;5;FAKE
VB10;RIGHT;FAKE;5;FAKE
VB11;LEFT;FAKE;5;FAKE
VB11;LEFT;FAKE;5;FAKE
VB11;LEFT;FAKE;5;FAKE
VB11;RIGHT;FAKE;5;FAKE
VB11;RIGHT;FAKE;5;FAKE
VB11;RIGHT;FAKE;5;FAKE
VB11;RIGHT;FAKE;5;FAKE
VD1;LEFT;FAKE;-5;FAKE
VD1;LEFT;FAKE;-5;FAKE
VD1;RIGHT;FAKE;-5;FAKE
VD1;RIGHT;FAKE;-5;FAKE
VD2;LEFT;FAKE;-7;FAKE
VD2;LEFT;FAKE;-7;FAKE
VD2;RIGHT;FAKE;-7;FAKE
VD2;RIGHT;FAKE;-7;FAKE
VD3;LEFT;FAKE;-7;FAKE
VD3;LEFT;FAKE;-9;FAKE
VD3;RIGHT;FAKE;-7;FAKE
VD3;RIGHT;FAKE;-7;FAKE
VD4;LEFT;FAKE;-9;FAKE
VD4;LEFT;FAKE;-9;FAKE
VD4;RIGHT;FAKE;-9;FAKE
VD4;RIGHT;FAKE;-9;FAKE
VD5;LEFT;FAKE;-17;FAKE
VD5;RIGHT;FAKE;-17;FAKE
VD6;LEFT;FAKE;-7;FAKE
VD6;LEFT;FAKE;-7;FAKE
VD6;LEFT;FAKE;-7;FAKE
VD6;RIGHT;FAKE;-7;FAKE
VD6;RIGHT;FAKE;-7;FAKE
VD6;RIGHT;FAKE;-7;FAKE
VD7;LEFT;FAKE;-7;FAKE
VD7;LEFT;FAKE;-7;FAKE
VD7;RIGHT;FAKE;-7;FAKE
VD7;RIGHT;FAKE;-7;FAKE
VD8;LEFT;FAKE;-18;FAKE
VD8;RIGHT;FAKE;-18;FAKE
VD9;LEFT;FAKE;-10;FAKE
VD9;LEFT;FAKE;-10;FAKE
VD9;RIGHT;FAKE;-10;FAKE
VD9;RIGHT;FAKE;-10;FAKE
VD10;LEFT;FAKE;-9;FAKE
VD10;LEFT;FAKE;-9;FAKE
VD10;RIGHT;FAKE;-9;FAKE
VD10;RIGHT;FAKE;-9;FAKE
VD11;LEFT;FAKE;-9;FAKE
VD11;LEFT;FAKE;-9;FAKE
VD11;RIGHT;FAKE;-9;FAKE
VD11;RIGHT;FAKE;-9;FAKE
VD12;LEFT;FAKE;-5;FAKE
VD12;LEFT;FAKE;-5;FAKE
VD12;RIGHT;FAKE;-5;FAKE
VD12;RIGHT;FAKE;-5;FAKE
VD13;LEFT;FAKE;-9;FAKE
VD13;LEFT;FAKE;-9;FAKE
VD13;LEFT;FAKE;-9;FAKE
VD13;RIGHT;FAKE;-9;FAKE
VD13;RIGHT;FAKE;-9;FAKE
VD13;RIGHT;FAKE;-9;FAKE
VD13;RIGHT;FAKE;-9;FAKE
